experiment_name,assignment_strategy,n_robots,max_number_of_targets,learning_rate,discount_factor,seed,mean_path_length,mean_distance_to_a_target,time_taken,steps_taken
main_experiment,greedy,1,6,0.9,0.99,3,11.3,11.3,9.148422002792358,123
main_experiment,greedy,1,7,0.9,0.99,1,12.8,12.8,9.000578165054321,138
main_experiment,greedy,1,7,0.9,0.99,2,9.0,9.0,8.797015905380249,100
main_experiment,greedy,1,7,0.9,0.99,3,11.9,11.9,8.441869020462036,129
main_experiment,greedy,1,8,0.9,0.99,1,10.4,10.4,9.081395626068115,114
main_experiment,greedy,1,8,0.9,0.99,2,7.8,7.8,9.448707818984985,88
main_experiment,greedy,1,8,0.9,0.99,3,9.7,9.7,11.654476642608643,107
main_experiment,greedy,1,9,0.9,0.99,1,7.4,7.4,11.451942682266235,84
main_experiment,greedy,1,9,0.9,0.99,2,7.9,7.9,11.0926833152771,89
main_experiment,greedy,1,9,0.9,0.99,3,9.9,9.9,10.470558643341064,109
main_experiment,greedy,1,10,0.9,0.99,1,8.0,8.0,11.917752504348755,90
main_experiment,greedy,1,10,0.9,0.99,2,6.7,6.7,10.313925743103027,77
main_experiment,greedy,1,10,0.9,0.99,3,8.0,8.0,9.577982902526855,90
main_experiment,greedy,2,1,0.9,0.99,1,11.5,11.3,6.548606634140015,146
main_experiment,greedy,2,1,0.9,0.99,2,13.100000000000001,13.1,5.611391305923462,178
main_experiment,greedy,2,1,0.9,0.99,3,15.166666666666666,14.7,5.642760753631592,196
main_experiment,greedy,2,2,0.9,0.99,1,15.0,15.0,6.248925685882568,100
main_experiment,greedy,2,2,0.9,0.99,2,17.416666666666668,16.9,5.999062776565552,107
main_experiment,greedy,2,2,0.9,0.99,3,10.9,10.9,5.842327833175659,79
main_experiment,greedy,2,3,0.9,0.99,1,14.2,14.2,6.900668382644653,87
main_experiment,greedy,2,3,0.9,0.99,2,17.375,16.6,7.04195237159729,93
main_experiment,greedy,2,3,0.9,0.99,3,15.4,15.4,6.662059783935547,85
main_experiment,greedy,2,4,0.9,0.99,1,17.2,17.2,8.065313339233398,97
main_experiment,greedy,2,4,0.9,0.99,2,15.2,15.2,7.159286022186279,85
main_experiment,greedy,2,4,0.9,0.99,3,12.2,12.2,6.954953670501709,70
main_experiment,greedy,2,5,0.9,0.99,1,12.791666666666668,12.9,7.7661848068237305,86
main_experiment,greedy,2,5,0.9,0.99,2,15.047619047619047,12.8,7.318968296051025,73
main_experiment,greedy,2,5,0.9,0.99,3,10.7,10.7,7.067744731903076,64
main_experiment,greedy,2,6,0.9,0.99,1,14.125,13.7,8.262640476226807,78
main_experiment,greedy,2,6,0.9,0.99,2,13.625,13.0,7.4758689403533936,71
main_experiment,greedy,2,6,0.9,0.99,3,10.2,10.2,8.427400827407837,59
main_experiment,greedy,2,7,0.9,0.99,1,14.416666666666668,13.7,8.818007230758667,76
main_experiment,greedy,2,7,0.9,0.99,2,11.8,11.8,8.11828064918518,66
main_experiment,greedy,2,7,0.9,0.99,3,11.3,11.3,8.722460269927979,66
main_experiment,greedy,2,8,0.9,0.99,1,10.083333333333332,9.9,9.569654941558838,61
main_experiment,greedy,2,8,0.9,0.99,2,8.458333333333334,8.2,10.949376106262207,49
main_experiment,greedy,2,8,0.9,0.99,3,10.333333333333332,10.2,13.249682664871216,64
main_experiment,greedy,2,9,0.9,0.99,1,11.100000000000001,11.1,8.762776136398315,62
main_experiment,greedy,2,9,0.9,0.99,2,7.976190476190476,6.9,11.473172664642334,44
main_experiment,greedy,2,9,0.9,0.99,3,9.375,8.9,26.95249581336975,51
main_experiment,greedy,2,10,0.9,0.99,1,9.399999999999999,9.4,13.676031112670898,56
main_experiment,greedy,2,10,0.9,0.99,2,8.5,7.1,14.357397079467773,42
main_experiment,greedy,2,10,0.9,0.99,3,10.75,10.7,14.308631181716919,69
main_experiment,greedy,3,1,0.9,0.99,1,8.155555555555557,8.5,5.264225244522095,114
main_experiment,greedy,3,1,0.9,0.99,2,10.455555555555556,11.1,5.5472400188446045,152
main_experiment,greedy,3,1,0.9,0.99,3,12.416666666666666,11.5,11.314574241638184,151
main_experiment,greedy,3,2,0.9,0.99,1,15.166666666666666,14.3,7.251492500305176,86
main_experiment,greedy,3,2,0.9,0.99,2,9.799999999999999,10.5,7.204888820648193,116
main_experiment,greedy,3,2,0.9,0.99,3,12.972222222222223,13.1,5.81073260307312,88
main_experiment,greedy,3,3,0.9,0.99,1,12.611111111111109,12.3,6.268121719360352,70
main_experiment,greedy,3,3,0.9,0.99,2,16.477777777777778,14.7,6.011810541152954,77
main_experiment,greedy,3,3,0.9,0.99,3,11.722222222222221,11.6,5.916240692138672,61
main_experiment,greedy,3,4,0.9,0.99,1,18.583333333333332,16.1,6.395758390426636,68
main_experiment,greedy,3,4,0.9,0.99,2,14.277777777777777,14.0,5.530874729156494,52
main_experiment,greedy,3,4,0.9,0.99,3,14.911111111111111,13.8,9.714158296585083,60
main_experiment,greedy,3,5,0.9,0.99,1,20.633333333333333,18.1,18.517375230789185,67
main_experiment,greedy,3,5,0.9,0.99,2,22.11111111111111,19.0,6.119538307189941,72
main_experiment,greedy,3,5,0.9,0.99,3,14.277777777777779,14.1,6.370619773864746,54
main_experiment,greedy,3,6,0.9,0.99,1,14.75,12.9,7.386420965194702,50
main_experiment,greedy,3,6,0.9,0.99,2,13.888888888888888,13.9,9.741389989852905,60
main_experiment,greedy,3,6,0.9,0.99,3,12.972222222222223,12.6,7.140343904495239,49
main_experiment,greedy,3,7,0.9,0.99,1,14.71111111111111,12.5,18.164238214492798,48
main_experiment,greedy,3,7,0.9,0.99,2,14.111111111111109,12.5,19.834196090698242,52
main_experiment,greedy,3,7,0.9,0.99,3,11.5,10.8,13.66652798652649,44
main_experiment,greedy,3,8,0.9,0.99,1,15.805555555555557,15.5,13.692475080490112,62
main_experiment,greedy,3,8,0.9,0.99,2,15.194444444444445,15.0,21.319538593292236,60
main_experiment,greedy,3,8,0.9,0.99,3,13.166666666666666,11.7,9.34320878982544,46
main_experiment,greedy,3,9,0.9,0.99,1,11.0,10.0,17.70827031135559,40
main_experiment,greedy,3,9,0.9,0.99,2,13.222222222222223,12.5,15.874075412750244,59
main_experiment,greedy,3,9,0.9,0.99,3,9.555555555555555,9.5,9.380540609359741,40
main_experiment,greedy,3,10,0.9,0.99,1,10.222222222222221,9.9,13.539728879928589,39
main_experiment,greedy,3,10,0.9,0.99,2,12.911111111111111,11.5,15.46742868423462,47
main_experiment,greedy,3,10,0.9,0.99,3,9.166666666666666,8.5,19.27033019065857,36
main_experiment,greedy,4,1,0.9,0.99,1,9.979166666666666,10.0,14.67962908744812,144
main_experiment,greedy,4,1,0.9,0.99,2,11.895833333333334,11.1,5.610717296600342,168
main_experiment,greedy,4,1,0.9,0.99,3,8.9375,10.9,4.684423923492432,144
main_experiment,greedy,4,2,0.9,0.99,1,11.25,10.8,5.7767040729522705,77
main_experiment,greedy,4,2,0.9,0.99,2,12.1875,12.3,5.5454795360565186,82
main_experiment,greedy,4,2,0.9,0.99,3,6.6,13.2,4.8827478885650635,107
main_experiment,greedy,4,3,0.9,0.99,1,17.5625,17.9,7.920256614685059,80
main_experiment,greedy,4,3,0.9,0.99,2,16.375,15.7,8.374163150787354,88
main_experiment,greedy,4,3,0.9,0.99,3,19.895833333333336,16.3,6.696571350097656,73
main_experiment,greedy,4,4,0.9,0.99,1,23.708333333333332,19.6,12.219609260559082,65
main_experiment,greedy,4,4,0.9,0.99,2,14.316666666666666,17.5,6.880370855331421,77
main_experiment,greedy,4,4,0.9,0.99,3,13.041666666666666,11.9,6.560746192932129,46
main_experiment,greedy,4,5,0.9,0.99,1,22.1875,20.5,7.434098243713379,59
main_experiment,greedy,4,5,0.9,0.99,2,22.291666666666668,18.3,6.775286912918091,60
main_experiment,greedy,4,5,0.9,0.99,3,11.958333333333334,11.7,7.767258405685425,41
main_experiment,greedy,4,6,0.9,0.99,1,16.958333333333336,15.454545454545455,7.489525556564331,54
main_experiment,greedy,4,6,0.9,0.99,2,21.083333333333336,16.7,12.695352554321289,50
main_experiment,greedy,4,6,0.9,0.99,3,23.0,17.7,12.339296579360962,58
main_experiment,greedy,4,7,0.9,0.99,1,17.075,11.9,8.794090747833252,41
main_experiment,greedy,4,7,0.9,0.99,2,17.583333333333336,17.3,8.191373586654663,56
main_experiment,greedy,4,7,0.9,0.99,3,13.1875,12.3,21.4757137298584,43
main_experiment,greedy,4,8,0.9,0.99,1,17.25,13.2,9.04495882987976,45
main_experiment,greedy,4,8,0.9,0.99,2,20.875,18.0,13.713465213775635,58
main_experiment,greedy,4,8,0.9,0.99,3,11.125,10.0,12.822103023529053,37
main_experiment,greedy,4,9,0.9,0.99,1,8.4,10.2,14.695184707641602,43
main_experiment,greedy,4,9,0.9,0.99,2,20.541666666666668,19.7,9.241781234741211,57
main_experiment,greedy,4,9,0.9,0.99,3,18.541666666666668,13.8,20.842913389205933,41
main_experiment,greedy,4,10,0.9,0.99,1,14.375,13.2,16.48322820663452,44
main_experiment,greedy,4,10,0.9,0.99,2,16.583333333333332,15.8,12.070429563522339,48
main_experiment,greedy,4,10,0.9,0.99,3,14.979166666666666,12.8,9.974046230316162,47
main_experiment,greedy,5,1,0.9,0.99,1,7.226666666666667,10.2,5.731515169143677,161
main_experiment,greedy,5,1,0.9,0.99,2,10.3,9.9,5.105313301086426,140
main_experiment,greedy,5,1,0.9,0.99,3,8.2,9.4,10.3621187210083,126
main_experiment,greedy,5,2,0.9,0.99,1,7.1066666666666665,9.7,10.050214529037476,67
main_experiment,greedy,5,2,0.9,0.99,2,8.166666666666668,10.0,8.378648519515991,86
main_experiment,greedy,5,2,0.9,0.99,3,7.74,8.1,5.816219329833984,79
main_experiment,greedy,5,3,0.9,0.99,1,8.666666666666668,13.0,11.00012755393982,77
main_experiment,greedy,5,3,0.9,0.99,2,8.066666666666666,12.3,16.15957260131836,72
main_experiment,greedy,5,3,0.9,0.99,3,14.45,12.2,7.012338161468506,54
main_experiment,greedy,5,4,0.9,0.99,1,20.866666666666667,19.4,8.69654393196106,73
main_experiment,greedy,5,4,0.9,0.99,2,14.23333333333333,13.0,8.191413402557373,62
main_experiment,greedy,5,4,0.9,0.99,3,16.1,14.4,17.50880742073059,57
main_experiment,greedy,5,5,0.9,0.99,1,7.7666666666666675,11.3,20.81129789352417,49
main_experiment,greedy,5,5,0.9,0.99,2,6.2,8.7,20.979097843170166,44
main_experiment,greedy,5,5,0.9,0.99,3,8.616666666666667,9.4,7.0430402755737305,33
main_experiment,greedy,5,6,0.9,0.99,1,11.24,11.9,13.648667812347412,51
main_experiment,greedy,5,6,0.9,0.99,2,11.066666666666666,10.6,7.223727703094482,39
main_experiment,greedy,5,6,0.9,0.99,3,14.766666666666666,13.6,16.454720973968506,40
main_experiment,greedy,5,7,0.9,0.99,1,20.133333333333333,18.1,7.828212022781372,50
main_experiment,greedy,5,7,0.9,0.99,2,10.333333333333332,10.2,7.250945568084717,31
main_experiment,greedy,5,7,0.9,0.99,3,15.3,13.3,11.53190541267395,40
main_experiment,greedy,5,8,0.9,0.99,1,14.166666666666668,17.2,22.145498991012573,55
main_experiment,greedy,5,8,0.9,0.99,2,12.9,11.9,12.672186136245728,32
main_experiment,greedy,5,8,0.9,0.99,3,8.466666666666667,10.0,7.540285587310791,31
main_experiment,greedy,5,9,0.9,0.99,1,12.833333333333332,15.5,8.488394498825073,45
main_experiment,greedy,5,9,0.9,0.99,2,10.8,10.6,8.679197072982788,30
main_experiment,greedy,5,9,0.9,0.99,3,15.083333333333334,15.1,9.014824151992798,50
main_experiment,greedy,5,10,0.9,0.99,1,9.9,10.2,12.469838619232178,39
main_experiment,greedy,5,10,0.9,0.99,2,10.533333333333333,10.0,9.658705949783325,29
main_experiment,greedy,5,10,0.9,0.99,3,11.5,13.0,9.575956583023071,45
main_experiment,greedy,6,1,0.9,0.99,1,6.708333333333333,9.8,8.284731149673462,145
main_experiment,greedy,6,1,0.9,0.99,2,9.166666666666666,9.4,15.74518346786499,137
main_experiment,greedy,6,1,0.9,0.99,3,7.208333333333333,11.0,5.110757112503052,168
main_experiment,greedy,6,2,0.9,0.99,1,9.566666666666666,13.7,6.480343580245972,109
main_experiment,greedy,6,2,0.9,0.99,2,5.75,7.6,5.197179079055786,70
main_experiment,greedy,6,2,0.9,0.99,3,12.125,13.0,7.189935207366943,92
main_experiment,greedy,6,3,0.9,0.99,1,9.472222222222221,13.7,7.872002363204956,61
main_experiment,greedy,6,3,0.9,0.99,2,7.611111111111111,10.0,6.3820414543151855,69
main_experiment,greedy,6,3,0.9,0.99,3,12.638888888888888,15.6,9.489822387695312,80
main_experiment,greedy,6,4,0.9,0.99,1,13.027777777777777,13.4,9.193560600280762,60
main_experiment,greedy,6,4,0.9,0.99,2,9.875,10.3,8.644920110702515,59
main_experiment,greedy,6,4,0.9,0.99,3,10.694444444444445,13.1,7.665797472000122,66
main_experiment,greedy,6,5,0.9,0.99,1,13.5,12.8,6.918200969696045,45
main_experiment,greedy,6,5,0.9,0.99,2,9.125,12.1,8.869632959365845,53
main_experiment,greedy,6,5,0.9,0.99,3,15.375,16.9,6.990544319152832,55
main_experiment,greedy,6,6,0.9,0.99,1,18.61111111111111,16.9,18.777902603149414,46
main_experiment,greedy,6,6,0.9,0.99,2,11.916666666666666,11.272727272727273,14.800946950912476,40
main_experiment,greedy,6,6,0.9,0.99,3,17.333333333333332,17.3,11.506228685379028,53
main_experiment,greedy,6,7,0.9,0.99,1,26.708333333333332,20.8,15.990360736846924,47
main_experiment,greedy,6,7,0.9,0.99,2,12.0,11.6,11.702874422073364,37
main_experiment,greedy,6,7,0.9,0.99,3,6.111111111111112,10.2,14.884799718856812,45
main_experiment,greedy,6,8,0.9,0.99,1,5.455555555555556,9.3,16.62548041343689,39
main_experiment,greedy,6,8,0.9,0.99,2,11.083333333333334,10.4,15.608442068099976,29
main_experiment,greedy,6,8,0.9,0.99,3,11.208333333333334,12.6,19.19731855392456,43
main_experiment,greedy,6,9,0.9,0.99,1,6.388888888888889,8.8,14.700687408447266,31
main_experiment,greedy,6,9,0.9,0.99,2,17.055555555555554,14.6,11.079986333847046,38
main_experiment,greedy,6,9,0.9,0.99,3,19.683333333333334,15.4,18.65104031562805,45
main_experiment,greedy,6,10,0.9,0.99,1,12.944444444444445,12.7,27.00757932662964,33
main_experiment,greedy,6,10,0.9,0.99,2,8.555555555555555,9.6,22.545084476470947,32
main_experiment,greedy,6,10,0.9,0.99,3,9.166666666666666,11.3,18.000603675842285,33
main_experiment,greedy,7,1,0.9,0.99,1,3.952380952380952,7.8,5.344934463500977,119
main_experiment,greedy,7,1,0.9,0.99,2,4.119047619047619,5.4,14.874152660369873,88
main_experiment,greedy,7,1,0.9,0.99,3,8.69047619047619,12.3,6.2953574657440186,164
main_experiment,greedy,7,2,0.9,0.99,1,5.964285714285714,8.1,5.873839616775513,79
main_experiment,greedy,7,2,0.9,0.99,2,7.838095238095238,10.1,16.186854362487793,80
main_experiment,greedy,7,2,0.9,0.99,3,9.821428571428571,12.3,5.807870864868164,83
main_experiment,greedy,7,3,0.9,0.99,1,6.035714285714286,11.8,6.037590980529785,73
main_experiment,greedy,7,3,0.9,0.99,2,10.785714285714286,12.8,11.313660860061646,60
main_experiment,greedy,7,3,0.9,0.99,3,12.37142857142857,18.0,10.608808040618896,89
main_experiment,greedy,7,4,0.9,0.99,1,8.928571428571429,12.5,10.10394549369812,63
main_experiment,greedy,7,4,0.9,0.99,2,12.833333333333332,15.9,7.921501636505127,57
main_experiment,greedy,7,4,0.9,0.99,3,12.190476190476192,13.5,8.994531393051147,63
main_experiment,greedy,7,5,0.9,0.99,1,15.142857142857142,15.4,12.23520302772522,55
main_experiment,greedy,7,5,0.9,0.99,2,10.11904761904762,16.9,12.777321815490723,61
main_experiment,greedy,7,5,0.9,0.99,3,14.904761904761907,18.7,7.031078577041626,65
main_experiment,greedy,7,6,0.9,0.99,1,12.761904761904761,16.3,15.159207105636597,53
main_experiment,greedy,7,6,0.9,0.99,2,7.107142857142857,9.1,13.53200387954712,37
main_experiment,greedy,7,6,0.9,0.99,3,10.619047619047619,15.6,10.26845645904541,52
main_experiment,greedy,7,7,0.9,0.99,1,12.785714285714286,14.0,10.106091499328613,39
main_experiment,greedy,7,7,0.9,0.99,2,11.571428571428571,13.2,10.862557649612427,35
main_experiment,greedy,7,7,0.9,0.99,3,7.3809523809523805,11.5,17.69544816017151,44
main_experiment,greedy,7,8,0.9,0.99,1,11.285714285714286,12.909090909090908,12.176910161972046,39
main_experiment,greedy,7,8,0.9,0.99,2,6.821428571428571,8.1,19.92690348625183,26
main_experiment,greedy,7,8,0.9,0.99,3,15.523809523809522,16.4,13.985098361968994,40
main_experiment,greedy,7,9,0.9,0.99,1,20.714285714285715,18.7,20.436025619506836,38
main_experiment,greedy,7,9,0.9,0.99,2,8.964285714285714,9.9,13.185425519943237,33
main_experiment,greedy,7,9,0.9,0.99,3,16.523809523809522,17.1,16.323829650878906,42
main_experiment,greedy,7,10,0.9,0.99,1,19.333333333333336,17.3,9.105355262756348,37
main_experiment,greedy,7,10,0.9,0.99,2,6.952380952380953,9.0,14.011927366256714,29
main_experiment,greedy,7,10,0.9,0.99,3,10.45238095238095,12.2,15.743859052658081,39
main_experiment,greedy,8,1,0.9,0.99,1,5.6875,7.3,6.5330541133880615,123
main_experiment,greedy,8,1,0.9,0.99,2,5.625,7.2,13.997493267059326,113
main_experiment,greedy,8,1,0.9,0.99,3,5.40625,7.4,7.055869817733765,125
main_experiment,greedy,8,2,0.9,0.99,1,6.0,8.1,10.781285762786865,67
main_experiment,greedy,8,2,0.9,0.99,2,5.958333333333334,11.1,6.812417030334473,98
main_experiment,greedy,8,2,0.9,0.99,3,4.65625,8.5,5.661016464233398,72
main_experiment,greedy,8,3,0.9,0.99,1,9.166666666666666,13.2,6.714132070541382,71
main_experiment,greedy,8,3,0.9,0.99,2,7.0,13.4,6.4591755867004395,79
main_experiment,greedy,8,3,0.9,0.99,3,12.9375,16.2,12.473501920700073,80
main_experiment,greedy,8,4,0.9,0.99,1,11.229166666666668,13.4,14.628648519515991,71
main_experiment,greedy,8,4,0.9,0.99,2,7.958333333333334,12.3,7.550398826599121,44
main_experiment,greedy,8,4,0.9,0.99,3,9.7375,13.0,8.79653549194336,57
main_experiment,greedy,8,5,0.9,0.99,1,9.0625,11.6,12.79293704032898,47
main_experiment,greedy,8,5,0.9,0.99,2,10.375,12.9,19.31036877632141,46
main_experiment,greedy,8,5,0.9,0.99,3,6.010416666666667,10.3,15.973590850830078,53
main_experiment,greedy,8,6,0.9,0.99,1,7.84375,11.9,8.815303087234497,55
main_experiment,greedy,8,6,0.9,0.99,2,6.125,9.2,7.502920627593994,38
main_experiment,greedy,8,6,0.9,0.99,3,6.5625,12.2,17.850846767425537,39
main_experiment,greedy,8,7,0.9,0.99,1,15.0,16.4,11.758625030517578,46
main_experiment,greedy,8,7,0.9,0.99,2,9.625,11.5,22.348429679870605,36
main_experiment,greedy,8,7,0.9,0.99,3,12.520833333333332,13.9,13.825951099395752,44
main_experiment,greedy,8,8,0.9,0.99,1,10.895833333333332,13.2,12.041244268417358,35
main_experiment,greedy,8,8,0.9,0.99,2,12.625,13.7,13.308401107788086,36
main_experiment,greedy,8,8,0.9,0.99,3,8.0625,10.2,13.697242975234985,36
main_experiment,greedy,8,9,0.9,0.99,1,8.541666666666666,10.4,14.766687631607056,30
main_experiment,greedy,8,9,0.9,0.99,2,9.625,10.1,20.44710397720337,29
main_experiment,greedy,8,9,0.9,0.99,3,8.5625,9.7,20.171937465667725,29
main_experiment,greedy,8,10,0.9,0.99,1,12.875,12.7,13.809556722640991,28
main_experiment,greedy,8,10,0.9,0.99,2,10.8125,11.9,12.203789710998535,33
main_experiment,greedy,8,10,0.9,0.99,3,6.104166666666667,8.5,17.051748991012573,25
main_experiment,greedy,9,1,0.9,0.99,1,4.7592592592592595,8.1,9.309501647949219,112
main_experiment,greedy,9,1,0.9,0.99,2,3.5185185185185186,5.7,10.194028377532959,89
main_experiment,greedy,9,1,0.9,0.99,3,4.481481481481481,6.2,6.385980129241943,121
main_experiment,greedy,9,2,0.9,0.99,1,4.240740740740741,7.6,7.6543989181518555,59
main_experiment,greedy,9,2,0.9,0.99,2,5.740740740740741,7.6,5.398886680603027,63
main_experiment,greedy,9,2,0.9,0.99,3,4.666666666666667,7.5,5.427574872970581,72
main_experiment,greedy,9,3,0.9,0.99,1,5.611111111111111,10.1,5.992163896560669,60
main_experiment,greedy,9,3,0.9,0.99,2,10.333333333333334,13.4,5.53722357749939,65
main_experiment,greedy,9,3,0.9,0.99,3,7.037037037037037,10.7,7.573616027832031,65
main_experiment,greedy,9,4,0.9,0.99,1,4.583333333333333,9.3,16.20531439781189,53
main_experiment,greedy,9,4,0.9,0.99,2,10.722222222222221,11.3,9.747764110565186,42
main_experiment,greedy,9,4,0.9,0.99,3,11.944444444444445,16.0,10.28401255607605,69
main_experiment,greedy,9,5,0.9,0.99,1,5.407407407407407,12.1,14.212181568145752,54
main_experiment,greedy,9,5,0.9,0.99,2,7.296296296296297,8.9,16.41146445274353,38
main_experiment,greedy,9,5,0.9,0.99,3,6.916666666666667,11.4,9.743465662002563,51
main_experiment,greedy,9,6,0.9,0.99,1,10.24074074074074,16.0,12.263425588607788,58
main_experiment,greedy,9,6,0.9,0.99,2,8.074074074074073,12.0,8.686652183532715,52
main_experiment,greedy,9,6,0.9,0.99,3,7.388888888888889,12.4,6.649650812149048,48
main_experiment,greedy,9,7,0.9,0.99,1,11.037037037037036,12.0,10.488699674606323,46
main_experiment,greedy,9,7,0.9,0.99,2,6.888888888888889,11.0,7.6682679653167725,36
main_experiment,greedy,9,7,0.9,0.99,3,10.777777777777779,15.8,6.6432390213012695,41
main_experiment,greedy,9,8,0.9,0.99,1,14.666666666666666,16.2,9.095106840133667,43
main_experiment,greedy,9,8,0.9,0.99,2,11.166666666666666,12.9,10.48480772972107,40
main_experiment,greedy,9,8,0.9,0.99,3,9.666666666666666,13.0,11.125079870223999,42
main_experiment,greedy,9,9,0.9,0.99,1,9.333333333333334,12.0,18.758567333221436,39
main_experiment,greedy,9,9,0.9,0.99,2,8.5,11.0,17.04435157775879,28
main_experiment,greedy,9,9,0.9,0.99,3,9.648148148148147,12.9,12.482771396636963,36
main_experiment,greedy,9,10,0.9,0.99,1,13.027777777777779,13.9,9.225870132446289,33
main_experiment,greedy,9,10,0.9,0.99,2,7.851851851851852,10.4,12.89832329750061,32
main_experiment,greedy,9,10,0.9,0.99,3,11.833333333333334,12.4,19.33310866355896,31
main_experiment,greedy,10,1,0.9,0.99,1,6.0,8.4,5.304646730422974,117
main_experiment,greedy,10,1,0.9,0.99,2,4.15,6.0,4.956525564193726,95
main_experiment,greedy,10,1,0.9,0.99,3,5.65,8.6,6.584867000579834,126
main_experiment,greedy,10,2,0.9,0.99,1,6.375,9.0,5.795301675796509,91
main_experiment,greedy,10,2,0.9,0.99,2,4.05,5.9,13.768832206726074,64
main_experiment,greedy,10,2,0.9,0.99,3,5.183333333333333,8.3,15.420023202896118,87
main_experiment,greedy,10,3,0.9,0.99,1,5.558333333333333,8.7,12.02139401435852,52
main_experiment,greedy,10,3,0.9,0.99,2,8.166666666666668,10.9,6.342255592346191,66
main_experiment,greedy,10,3,0.9,0.99,3,5.9,8.6,10.234151601791382,48
main_experiment,greedy,10,4,0.9,0.99,1,7.3,13.7,15.486096143722534,66
main_experiment,greedy,10,4,0.9,0.99,2,9.4,11.8,6.452362775802612,53
main_experiment,greedy,10,4,0.9,0.99,3,9.75,13.2,6.890034437179565,65
main_experiment,greedy,10,5,0.9,0.99,1,7.2,10.6,8.900434017181396,42
main_experiment,greedy,10,5,0.9,0.99,2,8.875,10.6,7.917688846588135,43
main_experiment,greedy,10,5,0.9,0.99,3,5.833333333333334,11.8,13.0185387134552,51
main_experiment,greedy,10,6,0.9,0.99,1,10.4,14.4,10.182503461837769,44
main_experiment,greedy,10,6,0.9,0.99,2,6.95,10.2,12.024295806884766,40
main_experiment,greedy,10,6,0.9,0.99,3,10.6,14.1,8.276143789291382,46
main_experiment,greedy,10,7,0.9,0.99,1,12.05,14.1,24.555916786193848,47
main_experiment,greedy,10,7,0.9,0.99,2,7.766666666666666,13.8,9.698012590408325,60
main_experiment,greedy,10,7,0.9,0.99,3,8.783333333333335,12.9,11.158766031265259,41
main_experiment,greedy,10,8,0.9,0.99,1,10.483333333333333,13.0,13.972989320755005,41
main_experiment,greedy,10,8,0.9,0.99,2,6.2333333333333325,10.1,17.72704243659973,33
main_experiment,greedy,10,8,0.9,0.99,3,8.25,13.4,15.034828424453735,37
main_experiment,greedy,10,9,0.9,0.99,1,5.9,10.9,20.431816816329956,39
main_experiment,greedy,10,9,0.9,0.99,2,6.425,7.1,20.052714586257935,25
main_experiment,greedy,10,9,0.9,0.99,3,9.316666666666666,12.1,19.427586555480957,41
main_experiment,greedy,10,10,0.9,0.99,1,11.15,13.7,16.287112712860107,35
main_experiment,greedy,10,10,0.9,0.99,2,7.0,8.9,16.499958276748657,25
main_experiment,greedy,10,10,0.9,0.99,3,8.8,11.5,26.22987151145935,27
main_experiment,fifo,1,1,0.9,0.99,1,22.8,22.8,17.00171184539795,273
main_experiment,fifo,1,1,0.9,0.99,2,18.3,18.3,7.607738018035889,233
main_experiment,fifo,1,1,0.9,0.99,3,15.8,15.8,6.778265476226807,200
main_experiment,fifo,1,2,0.9,0.99,1,26.1,26.1,6.153145790100098,271
main_experiment,fifo,1,2,0.9,0.99,2,21.2,21.2,6.723115682601929,225
main_experiment,fifo,1,2,0.9,0.99,3,17.1,17.1,11.75006890296936,181
main_experiment,fifo,1,3,0.9,0.99,1,22.2,22.2,13.909163236618042,232
main_experiment,fifo,1,3,0.9,0.99,2,18.2,18.2,10.678720951080322,192
main_experiment,fifo,1,3,0.9,0.99,3,21.9,21.9,6.1897406578063965,229
main_experiment,fifo,1,4,0.9,0.99,1,20.8,20.8,11.115402936935425,218
main_experiment,fifo,1,4,0.9,0.99,2,17.2,17.2,8.904258966445923,182
main_experiment,fifo,1,4,0.9,0.99,3,20.4,20.4,18.356340169906616,214
main_experiment,fifo,1,5,0.9,0.99,1,19.0,19.0,11.159579753875732,200
main_experiment,fifo,1,5,0.9,0.99,2,15.1,15.1,15.062175989151001,161
main_experiment,fifo,1,5,0.9,0.99,3,20.8,20.8,7.189537763595581,218
main_experiment,fifo,1,6,0.9,0.99,1,18.7,18.7,7.860368251800537,197
main_experiment,fifo,1,6,0.9,0.99,2,13.0,13.0,12.631285190582275,140
main_experiment,fifo,1,6,0.9,0.99,3,20.9,20.9,20.178067207336426,219
main_experiment,fifo,1,7,0.9,0.99,1,16.3,16.3,23.810134649276733,173
main_experiment,fifo,1,7,0.9,0.99,2,12.8,12.8,13.463655948638916,138
main_experiment,fifo,1,7,0.9,0.99,3,21.5,21.5,13.952503204345703,225
main_experiment,fifo,1,8,0.9,0.99,1,16.0,16.0,12.150260925292969,170
main_experiment,fifo,1,8,0.9,0.99,2,13.7,13.7,9.197690725326538,147
main_experiment,fifo,1,8,0.9,0.99,3,20.3,20.3,8.887717008590698,213
main_experiment,fifo,1,9,0.9,0.99,1,17.3,17.3,10.025433778762817,183
main_experiment,fifo,1,9,0.9,0.99,2,12.4,12.4,24.12583565711975,134
main_experiment,fifo,1,9,0.9,0.99,3,20.1,20.1,13.882275581359863,211
main_experiment,fifo,1,10,0.9,0.99,1,16.4,16.4,16.00603222846985,174
main_experiment,fifo,1,10,0.9,0.99,2,13.4,13.4,18.324119567871094,144
main_experiment,fifo,1,10,0.9,0.99,3,20.2,20.2,20.78950333595276,212
main_experiment,fifo,2,1,0.9,0.99,1,12.1,24.2,6.0021703243255615,275
